id	modified	license	rightsHolder	bibliographicCitation	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	dynamicProperties	occurrenceID	catalogNumber	recordedBy	individualCount	sex	lifeStage	georeferenceVerificationStatus	preparations	associatedReferences	associatedTaxa	occurrenceRemarks	previousIdentifications	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	habitat	samplingProtocol	locationID	country	countryCode	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	identificationID	identificationQualifier	typeStatus	identifiedBy	taxonID	scientificNameID	acceptedNameUsageID	originalNameUsageID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	vernacularName	taxonomicStatus	nomenclaturalStatus
df1f3bb4851293bd7ddaeb159afbc8ac	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	128	368	df1f3bb4851293bd7ddaeb159afbc8ac	HU	GH	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Harvard University	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 12/06/2005 05:50:08 p.m.	df1f3bb4851293bd7ddaeb159afbc8ac	NO DISPONIBLE	C. H. Müll.						C. H. Mull. 1936. Studies in the oaks of the mountains of northeastern Mexico. Journal of the Arnold Arboretum. 17:175. EUA.				1006	1934-07-05	00:00:00	186		1934	7	5			299	MEXICO	MX	NUEVO LEON	GALEANA	Puerto de los Pastores	1500	0		0	0		24.7622222	-100.0605556		50	24 45 44 N	100 3 38 W	grados minutos segundos				Mapa, SCT, 1:800 000		508		Holotipo	NO DISPONIBLE	1eed0dbe819e8f85ecf3d4d923a0fc0a	21050			Quercus (Quercus) canbyi f. karwinski	Quercus (Quercus)  canbyi	Quercus		Pérez Mojica & Valencia-A., 2017		1936	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus; canbyi	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	canbyi	karwinski	forma	(Trel.) C.H. Mull., 1936	encino, encino amarillo, encino blanco, encino chino, encino colorado, encino negro, encino rojo	sinónimo	
e0223dec2e80b2876629b60de0bc999d	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	225	514	e0223dec2e80b2876629b60de0bc999d	BGBM	B	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Botanischer Garten und Botanisches Museum Berlin-Dahlem	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 24/01/2005 05:45:18 p.m.	e0223dec2e80b2876629b60de0bc999d	NO DISPONIBLE	Endl.	1				Herborizado	Trel. 1924. The American Oaks. Memoirs of the National Academy of Sciences. In: J. Cramer et H. K. Swann. 20:53. Government Printing Office. Washington, USA.				1354		00:00:00								111	MEXICO	MX	MICHOACAN DE OCAMPO	ARIO	Cerro Baldoquin, Ario de Rosales	2000	0		0	0		19.2088889	-101.6855556		90	19 12 32 N	101 41 8 W	grados minutos segundos				Mapa, Guía roji, 1:600 000		237		Holotipo	NO DISPONIBLE	7bb15d5253afca2db71a50f19abc2ecf	21008			Quercus (Quercus) baldoquinae	Quercus (Quercus)  glaucoides	Quercus		Valencia-A., Flores-Franco, Jiménez-Ramírez & Mora-Jarvio, 2017		1924	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	baldoquinae		especie	Trel., 1924	encino, encino blanco, encino chaparro, encino negro, encino prieto, encino roble, encino rojo, roble	sinónimo	
e0962798d1f6658b9f3e278987d8d483	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	332	685	e0962798d1f6658b9f3e278987d8d483	UIUC	ILL	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	University of Illinois, Urbana Champaign	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 25/01/2005 07:13:15 p.m.	e0962798d1f6658b9f3e278987d8d483	NO DISPONIBLE	Purpus					Herborizado	Trel. 1924. The American Oaks. Memoirs of the National Academy of Sciences. In: J. Cramer et H. K. Swann. 20:190. Government Printing Office. Washington, USA.				NO DISPONIBLE	1914	00:00:00			1914					103	MEXICO	MX	VERACRUZ DE IGNACIO DE LA LLAVE	HUATUSCO	Huatusco	0	0		0	0		19.1958333	-96.9541667		80	19 11 45 N	96 57 15 W	grados minutos segundos				Mapa, Guía roji, 1:1 000 000		257		Holotipo	NO DISPONIBLE	15feb060ff6dd90ec33c95941e8e8972	21017			Quercus (Quercus) vexans	Quercus (Quercus)  xalapensis	Quercus		Valencia-A., 2004		1924	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	vexans		especie	Trel., 1924	barrilillo, capulincillo, encino, encino blanco, encino capulincillo, encino colorado, encino de asta, encino negro, encino roble, encino rojo, escobillo blanco, naranjillo, palo blanco, roble, roble de duelas	sinónimo	
e12ab9762cde33db7b5924b5052c2fac	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	110	345	e12ab9762cde33db7b5924b5052c2fac	BR	BR	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Botanic Garden Meise	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 16/06/2005 08:10:10 p.m.	e12ab9762cde33db7b5924b5052c2fac	NO DISPONIBLE	H. Galeotti						Trel. 1922. Trees and Shrubs of Mexico. Contribution from the United States National Herbarium. In: P. C. Standley. 23(2):182. Washington Government Printing office. USA.				90	1840	00:00:00			1840					366	MEXICO	MX	VERACRUZ DE IGNACIO DE LA LLAVE	ZACUALPAN	Zacualpan	0	0		0	0		20.6333333	-98.55		80	20 38 0 N	98 33 0 W	grados minutos segundos				Mapa, Guía roji, 1:1000 000		78		Holotipo	NO DISPONIBLE	77306cdffeacc74131eca140b435f051	21167			Quercus (Quercus) martensiana	Quercus (Quercus)  peduncularis	Quercus		Valencia-A. & Coombes, 2020		1922	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	martensiana		especie	Trel., 1922	encino, encino amarillo, encino blanco, encino colorado, encino negro, encino prieto, encino roble, encino roble rojo, encino rojo, hojarasca, roble, saucillo	sinónimo	
e1b802adc6aaf485d3d69fece7e150fc	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	1	2	e1b802adc6aaf485d3d69fece7e150fc	NO DISPONIBLE	NO DISPONIBLE	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	NO DISPONIBLE	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 04/11/2005 09:24:07 p.m.	e1b802adc6aaf485d3d69fece7e150fc	NO DISPONIBLE	Hartweg						A. DC. 1824-1873. Prodromus Systematis Naturalis Regni Vegetabilis. In: Alphonso de Candolle. 16(2). Victoris Masson, Paris, Francia.				424		00:00:00								53	MEXICO	MX	HIDALGO	MINERAL DEL MONTE	Real del Monte	0	0		0	0		20.1513889	-98.6625		80	20 9 5 N	98 39 45 W	grados minutos segundos				Mapa, Guía Roji, 1: 400 000		437		Sintipo	NO DISPONIBLE	923e1e6b3d01d4dedfd6a6f5916905d6	21384			Quercus (Quercus) splendens var. pallidior	Quercus (Quercus)  crassifolia	Quercus		Valencia-Avalos & Flores-Franco, 2006		1864	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus; splendens	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	splendens	pallidior	variedad	A. DC., 1864	bachté (Tsotsil), bochilté (Tsotsil), bochiv (Tsotsil), cantulán (Tsotsil), cucharilla, encino, encino blanco, encino colorado, encino hojasasco, encino pepitillo, encino prieto, encino roble, encino rojo, encino tecomate, encino tesmolillo, encino verde, hoja ancha, hoja de encino, hojarasca, jicarillo, quebracho, roble, roble blanco, yavnal jit'e (Tsotsil)	sinónimo	
e1ec2ba72339b90f9b47e9d3049f1afe	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	348	703	e1ec2ba72339b90f9b47e9d3049f1afe	NMNH-SI	US	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	National Museum of Natural History, Smithsonian Institution	HumanObservation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 26/01/2005 12:08:32 a.m.	e1ec2ba72339b90f9b47e9d3049f1afe	453209	Painter; Rose					Herborizado	Trel. 1924. The American Oaks. Memoirs of the National Academy of Sciences. In: J. Cramer et H. K. Swann. 20:122. Government Printing Office. Washington, USA.				9720	1905-08-21	00:00:00	233		1905	8	21			175	MEXICO	MX	QUERETARO	CADEREYTA DE MONTES	Cadereyta	0	0		0	0		20.5338889	-99.8197222		80	20 32 2 N	99 49 11 W	grados minutos segundos				Mapa, INEGI, 1:250 000		213		Holotipo	NO DISPONIBLE	ae0891c5bf851f380a308f068588996e	21025			Quercus (Quercus) nitidissima	Quercus (Quercus)  eduardi	Quercus		Valencia-A., Flores-Franco, Jiménez-Ramírez & Mora-Jarvio, 2017		1924	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	nitidissima		especie	Trel., 1924	encino, encino blanco, encino colorado, encino laurel, encino laurelillo, encino manzano, encino negro, encino rojo, laurelillo, manzanillo, palo colorado, palo rojo	sinónimo	
e2f0941fce610195eaa470c8d96de4ea	2021-04-05	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	225	514	e2f0941fce610195eaa470c8d96de4ea	BGBM	B	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Botanischer Garten und Botanisches Museum Berlin-Dahlem	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 25/01/2005 01:23:34 a.m.	e2f0941fce610195eaa470c8d96de4ea	NO DISPONIBLE	Endl.					Herborizado	Trel. 1924. The American Oaks. Memoirs of the National Academy of Sciences. In: J. Cramer et H. K. Swann. 20:89. Government Printing Office. Washington, USA.				1282	1906-04	00:00:00			1906	4				151	MEXICO	MX	CHIHUAHUA	GUERRERO	Bajío de Tonachic, Sierra Madre	2350	0		0	0		27.1680556	-108.1333333		60	27 10 5 N	108 8 0 W	grados minutos segundos				Mapa, SCT, 1:1200 000		267		Holotipo	NO DISPONIBLE	b3417ccba0f730193471b616f2140691	20913			Quercus (Quercus) sacame	Quercus (Quercus)  arizonica	Quercus		Valencia-A., 2004		1924	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	sacame		especie	Trel., 1924	encinillo, encino, encino azul, encino blanco, encino chaparro, encino manzano, flor de encino napaco	sinónimo	
e305536764eb3e343fac068cf2c6a839	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	128	368	e305536764eb3e343fac068cf2c6a839	HU	GH	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Harvard University	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 12/06/2005 06:26:31 p.m.	e305536764eb3e343fac068cf2c6a839	NO DISPONIBLE	C. H. Mull.; M. T. Muller						C. H. Mull. 1936. Studies in the oaks of the mountains of northeastern Mexico. Journal of the Arnold Arboretum. 17:175. EUA.				1011	1934-07-05	00:00:00	186		1934	7	5			299	MEXICO	MX	NUEVO LEON	GALEANA	Puerto de los Pastores	1500	0		0	0		24.7622222	-100.0605556		50	24 45 44 N	100 3 38 W	grados minutos segundos				Mapa, SCT, 1:800 000		505		Holotipo	NO DISPONIBLE	502335e7f97758fdb638ff9ed693fbb3	21053			Quercus (Quercus) canbyi f. setacea	Quercus (Quercus)  canbyi	Quercus		Valencia-Avalos & Flores-Franco, 2006		1936	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus; canbyi	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	canbyi	setacea	forma	C.H. Mull., 1936	encino, encino amarillo, encino blanco, encino chino, encino colorado, encino negro, encino rojo	sinónimo	
e3e7dddd12e59d6ea1e792a583b866fc	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	304	652	e3e7dddd12e59d6ea1e792a583b866fc	RBG	K	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Royal Botanic Gardens, Kew	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 15/06/2005 06:14:14 p.m.	e3e7dddd12e59d6ea1e792a583b866fc	NO DISPONIBLE	Seem.						Liebm. 1854. Om Egeslaegten i America. Oversight Kongelige danske Videnskabernes Selskabs Forhandlingar. (5 y 6):182. Alemania.				1456		00:00:00								346	MEXICO	MX	SINALOA	BADIRAGUATO	Sierra Madre Occidental, Cerro de Pinal	0	0		0	0		25.6666667	-107.1		50	25 40 0 N	107 6 0 W	grados minutos segundos				Mapa, Guía roji, 1:945 000		130		Holotipo	NO DISPONIBLE	0253534ae57bac5f428896bed9e89b31	21120			Quercus (Quercus) cuneifolia	Quercus (Quercus)  glaucescens	Quercus		Valencia-A., 2004		1854	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	cuneifolia		especie	Liebm., 1854	encino, encino amarillo, encino blanco, encino colorado, encino prieto, encino roble, encino roble amarillo	sinónimo	
e3f1dde100f09c22d61234c05ed08eac	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	225	514	e3f1dde100f09c22d61234c05ed08eac	BGBM	B	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Botanischer Garten und Botanisches Museum Berlin-Dahlem	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 21/06/2005 02:31:01 a.m.	e3f1dde100f09c22d61234c05ed08eac	NO DISPONIBLE	Schenck						Trel. 1924. The American Oaks. Memoirs of the National Academy of Sciences. In: J. Cramer et H. K. Swann. 20:93. Government Printing Office. Washington, USA.				238		00:00:00								154	MEXICO		PUEBLA		Mixteca Alta	0	0		0	0				WGS84		99 99 99 N ; 99 99 99 N	999 99 99 W ; 999 99 99 W	grados minutos segundos						94		Holotipo	NO DISPONIBLE	3a2938bbb1f8dde64053bb76cb6eada0	21212			Quercus (Quercus) schenckiana	Quercus (Quercus)  sebifera	Quercus		Valencia-A., Flores-Franco, Jiménez-Ramírez & Mora-Jarvio, 2017		1924	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	schenckiana		especie	Trel., 1924	encinillo, encino, encino chaparro	sinónimo	
e4888f12d109543179cfa8b2f7cdad13	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	137	383	e4888f12d109543179cfa8b2f7cdad13	MOBOT	MO	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	Missouri Botanical Garden	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 03/11/2005 10:28:10 p.m.	e4888f12d109543179cfa8b2f7cdad13	NO DISPONIBLE	Wright						Engelmann. 1876. About the oaks of the United States. Transactions Acad. Sci. St. Louis. 3:384. USA.				1869	1851	00:00:00			1851					518	ESTADOS UNIDOS DE AMERICA	US	NEW MEXICO		Cooper Mines	0	0		0	0		35.0013889	-105.0186111			35 0 5 N	105 1 7 W	grados minutos segundos				, GEOLOCATE		344		Holotipo	NO DISPONIBLE	4ae112b13f0bd6a2449e74d466f5780c	21367			Quercus (Quercus) hypoleuca	Quercus (Quercus)  hypoleuca	Quercus		Valencia-Avalos & Flores-Franco, 2006		1876	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	hypoleuca		especie	Engelm., 1876		aceptado	
e4f1c1ae0d88245a4a316ff19c5e725d	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	348	703	e4f1c1ae0d88245a4a316ff19c5e725d	NMNH-SI	US	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	National Museum of Natural History, Smithsonian Institution	HumanObservation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 29/06/2005 12:35:35 a.m.	e4f1c1ae0d88245a4a316ff19c5e725d	2086668	C. H. Müll.						C. H. Mull. 1942. Notes on the American Flora, Chiefly Mexican. The American Midland Naturalist. 27(2):473. The University Press. Washington, USA.				3150	1939-09-05	00:00:00	248		1939	9	5			467	MEXICO	MX	COAHUILA DE ZARAGOZA	CUATRO CIENEGAS	Sierra de la Madera, Cañón del Pajarito	0	0		0	0		27.0666667	-101.5166667		50	27 4 0 N	101 31 0 W	grados minutos segundos				Mapa, Guía roji, 1:1000 000		404		Holotipo	NO DISPONIBLE	1608c21d38854ab4cb025f8f9c2a3941	21286			Quercus (Quercus) filiformis	Quercus (Quercus)  pringlei	Quercus		Valencia-A., Flores-Franco, Jiménez-Ramírez & Mora-Jarvio, 2017		1942	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	filiformis		especie	C.H. Mull., 1942	chaparro, encino, encino chaparro	sinónimo	
e4fd4ab780837586b6da02f47de17b16	2021-04-05	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	216	504	e4fd4ab780837586b6da02f47de17b16	NMSU	NMC	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	New Mexico State University	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 27/01/2005 06:43:53 p.m.	e4fd4ab780837586b6da02f47de17b16	NO DISPONIBLE	Spellenb.					Herborizado	R. Spellenberg, J. Bacon & D. Breedlove. 1995. A new species of Quercus (Fagaceae, sect. Lobatae, group Racemiflorae) from the Sierra Madre Occidental, México. Madroño. 42(1):26-33. USA.				10830		00:00:00								255	MEXICO	MX	CHIHUAHUA	PRAXEDIS G. GUERRERO	1.25 Km NW of Pinos Altos on descent into Las Baterias	0	0		0	0		30.6625	-105.4513889		60	30 39 45 N	105 27 5 W	grados minutos segundos				Mapa, INEGI, 1:1200 000		57		Holotipo	NO DISPONIBLE	c7cc3d47aada3d2ad4c90b3fa864b55c	20907			Quercus (Quercus) tarahumara	Quercus (Quercus)  tarahumara	Quercus		Valencia-A., 2004		1995	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	tarahumara		especie	Spellenb., J.D. Bacon & Breedlove, 1995	encino	aceptado	
e52c1456d9dea0ba81459ac9b3f4d0c8	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	348	703	e52c1456d9dea0ba81459ac9b3f4d0c8	NMNH-SI	US	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	National Museum of Natural History, Smithsonian Institution	HumanObservation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 12/10/2005 02:46:30 a.m.	e52c1456d9dea0ba81459ac9b3f4d0c8	462635	Pringle						Trel. 1924. The American Oaks. Memoirs of the National Academy of Sciences. In: J. Cramer et H. K. Swann. 20. Government Printing Office. Washington, USA.				8888	1904-09-14	00:00:00	258		1904	9	14			504	MEXICO		HIDALGO		La Trinidad	0	0		0	0				WGS84		99 99 99 N ; 99 99 99 N	999 99 99 W ; 999 99 99 W	grados minutos segundos						287		Isotipo	NO DISPONIBLE	97f4898ac010702e7b4dc11dd5f4fc91	20972			Quercus (Quercus) trinitatis	Quercus (Quercus)  trinitatis	Quercus		Valencia-A., Flores-Franco, Jiménez-Ramírez & Mora-Jarvio, 2017		1924	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	trinitatis		especie	Trel., 1924	chiquinib (Tsotsil), encino capulincillo	aceptado	
e5cb1ca307c80a85e9084b0d56217a65	2021-03-19	CC-BY	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	Valencia A. S. y G. Flores-Franco. 2006. Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México. Herbario FCME. Facultad de Ciencias. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyecto CS008. México, D. F.	332	685	e5cb1ca307c80a85e9084b0d56217a65	UIUC	ILL	Catálogo de autoridad taxonómica del género Quercus, Fagaceae en México	University of Illinois, Urbana Champaign	MaterialCitation	Otros Datos Ejemplar / Capturista: Susana Otros Datos Ejemplar / FechaCapturaEjemplar: 23/06/2005 01:43:42 a.m.	e5cb1ca307c80a85e9084b0d56217a65	NO DISPONIBLE	C. H. Mull.; M. T. Muller						C. H. Mull. 1936. New and noteworthy trees in Texas and México. Bulletin of the Torrey Club. 63:152. USA.				590	1933-07-29	00:00:00	210		1933	7	29			303	MEXICO	MX	NUEVO LEON	SANTIAGO	About Diente Canyon of the Sierra Madre Oriental, about twelve miles south of Monterrey	0	0		0	0		25.5511111	-100.2344444		50	25 33 4 N	100 14 4 W	grados minutos segundos				Mapa, SCT, 1:800 000		513		Holotipo	NO DISPONIBLE	20287959c41da66299cbff5d4f6a1aa7	21080			Quercus (Quercus) canbyi f. concolor	Quercus (Quercus)  canbyi	Quercus		Pérez Mojica & Valencia-A., 2017		1936	Plantae; Tracheophyta; Equisetopsida; Fagales; Fagaceae; Quercus; canbyi	Plantae	Tracheophyta	Equisetopsida	Fagales	Fagaceae	Quercus	Quercus	canbyi	concolor	forma	Trel. & C.H. Mull., 1936	encino, encino amarillo, encino blanco, encino chino, encino colorado, encino negro, encino rojo	sinónimo	
